name,num_game,avg_rating
Axiomatic Games,1,10
"Axis Game Factory, Inc.",1,5.2
Axis Games,6,7.47
Axis Granted Creations,1,2
"Axol Studio, LLC",1,5.86
Axolot Games,2,8.15
Axyos Games,5,5.45
Aya Game Studio,1,9.23
Ayman Isam Alketbi,1,8.33
Ayy Caramba Games,1,8.57
Ayyo Games,1,7.16
AzDimension,1,7.84
Azat Khafizov Design,1,8.57
Azerion,1,4.51
Azimuthstar,1,2.86
Azurezero,1,8.18
B Negative,2,6.08
B.,1,8.1
B. Braun,2,8.75
B. PRODUCTIONS,1,0
B.Bit,1,1.43
B2Expand,1,6.37
B4T Games,1,5.81
B52 Development Team,1,9.42
BA Productions LLC,1,5.46
BAKENEKO GAMES,1,5.81
BANDAI NAMCO Entertainement,1,6.89
BANDAI NAMCO Entertainment,37,7.7
BANDAI NAMCO Entertainment America,1,8.14
BANDAI NAMCO Entertainment Europe,1,9.37
BANDAI NAMCO Entertainment;United Independent Entertainment GmbH,1,1.98
BARCHboi,1,7.27
BARS STUDIOS,1,8.89
BBB Games,1,6.5
BBC Media Applications Technologies Limited,2,8.57
"BBEW BBEW, LLC",1,6.1
BBQ Games,2,6.88
BBit,1,6.67
BC,1,0
BC.W,1,10
BD Studio Games,1,10
BEHEMUTT,1,8.71
BEST KIRIN GLOBAL LIMITED,1,7.27
BIG WOOD GAMES,1,7.2
BISBOG SA,2,4.91
BIT-GEN,1,6.36
BJGameInd,7,4.32
BKBL Bartosz Bialek,1,10
BKOM Studios,1,7.7
BLAV,1,7.5
BLESTWORKS,1,9.13
BME Digital Studios,1,6.14
BOHDOKUMEN.,1,3.33
BOMBZ,1,2.5
BOSS#3,1,3.33
BOT Jungle Productions,1,8.56
BRAINEART,1,10
BREAKINGcode,1,0
BRHP,1,6.39
BRINK 3D,1,2
BS STUDIOS,1,9.17
BSK Games,1,6.54
BSS company,1,10
BT Studios,2,6.21
"BTD STUDIO Co.,ltd.",1,5.14
BUD Games,1,10
BUG-Studio,1,5.25
BURA,1,9.52
BURP! Games,2,6.65
BURRIK,2,6.34
BVG Software Group,1,0
BWT Games,1,8
BYCODEC TEKNOLOJI LTD,1,8.72
B__Vers,1,7.1
Baba Yaga Games,1,8.43
"Babaroga, LLC",1,2.5
Babloon Studios,1,10
Baby Duka,1,7.67
Back Of Nowhere Studios,1,10
Back To Basics Gaming,52,5.34
Back To Basics Gaming ,1,6.67
Back To Basics Gaming;Alister Software,1,6.21
Backburner Games,1,5.29
Backstab Games,1,1.9
Backward pieS,1,6.47
Bad Bird Studios,1,7.69
Bad Coffee Games,1,9.17
Bad Gravity,1,10
Bad Logic Studios,2,5.42
Bad Monkey Love,1,6.67
Bad Panda Games,1,0
Bad Pixel,1,5.47
Bad Rhino Games LLC,1,4.38
Bad Seed,1,6.92
BadCat Studios,1,3.95
BadDoge,1,4.01
"BadFly Interactive, a.s.",1,7.16
BadLand Publishing,12,7.66
BadWolf Games,3,6.99
BadgerHammer,1,10
Badim,7,6.59
Badland Studio,1,2.08
Badri Bebua,1,10
Baffled Games,1,3.75
Baggy Cat,1,9.64
Baiacu Games,1,8
Bail! Enemy Jet!,1,6.67
Bainware LLC,1,10
BajoGames,2,4.72
Bakershah Games,1,3.33
Bakhti Baymukhamedov,1,2.5
Bala Vicknesh,1,10
Balance,1,6.67
Balcony Team,1,7.91
Balder Game Studio,1,9.29
Baller Industries,1,1.85
Baller industries,1,4.58
Ballista Studios IVS,1,7.72
Ballistic Frogs,1,8.94
BalloonMooseGames,1,8.74
Balraj Singh Bains,1,6.67
Baltica Games,1,10
Bambastic Games,1,8.55
Bandai Namco Entertainment,1,4.48
Bandello,1,7.37
Bandello ,1,6.82
Bankroll Studios,1,7.44
Banyango ,1,9.62
Bare Mettle Entertainment,1,7.77
BarelyEntertainment,2,9.05
Barkers Crest Studio LLC,1,9
Barlock Games,2,7.75
Barnaque,1,6.67
Barnstorm Games,1,8.24
Barnyard Intelligence Games,1,8
Baronnerie Games,1,9.44
Baroque Decay,1,9.52
Barracuda Disaster,2,4.17
Bartosz Bojarowski,2,5.96
Barty Games,2,5
Basaltic studio,1,6.81
Basecamp Games,1,7.2
Based On The Play,1,7.83
Basilisk Games,2,8.49
Bat Byte,1,6.5
"Bat Country Games, LLC",2,8.04
BatCat Games,1,10
Batholith Entertainment,3,7.44
Batovi Games Studio,1,9.1
Battenberg Software,3,9.61
Batterystaple Games,1,9.27
Battle Blockyverse Studios,1,8.69
Battle Crafters LLC,1,10
BattleByte,1,6
BattleGames,1,4.71
BattleGoat Studios,4,7.3
Battlecruiser Games,2,8.94
Batu Games LLC,1,8
Baylor University Game Studios,2,7.6
Bazitov Mikhail,1,6.26
BeBold,1,10
BeTomorrow,1,8.93
BeagleGames,2,8.43
Beam Team Pty Ltd,1,7.41
BeamNG,1,9.08
Beamdog,3,8.62
"Beamz Interactive, Inc.",1,10
"Beamz Interactive, Inc.;Vive Studios",1,8.18
Bean Boy Games,2,9.37
Bear & Cat Studio,1,9.27
Bear Box Media,1,8
Bear Gears Studio,1,10
BearFighterDev,1,6.84
Bearcat Games,1,9.52
Beard Games Studio,1,8.4
Beard Wizard;Coredump,1,10
Bearded Bunnies,1,6.93
Bearded Giant Games,1,7.78
BeardedBrothers.games,1,8
Beardserk,1,3.08
Beast Mode Games,1,7.8
Beastereggs,1,5.46
Beat Games,1,9.33
BeatBoxer LLC,1,7
BeatShipsGame,1,10
Beatnik Games,2,7.41
Beatrice,1,10
Beatshapers;Digerati Distribution,1,4.58
Beatsie Boys,1,5.46
BeautiFun Games,2,8.43
Beaver Drummer,1,10
"Beazle Bee, LLC",1,4
Because Because Games,1,10
Because I Can,1,5.95
BeconGamesCorp,2,1.67
Bedtime Digital Games,3,8.45
Bedtime Phobias,1,8
BeehiveBob,1,10
"Beep Games, Inc.",1,9.43
Beep2Bleep.com,1,7.5
BeetleFish Studios,1,7.12
BefuddleBug,1,2.5
Behaviour Digital Inc.,1,7.58
Behaviour Interactive Inc.,1,4.94
Behind The Door Games,1,9.06
Behold Studios,3,7.34
Behtam Developer;UK VENUS,1,2
BeiJing Da Xing Media Limited Company,1,3.33
"BeiJing FlyDream Interactive co.,ltd",1,4.67
"Beijing Elysium Interactive Technology Co.,Ltd.",1,5.17
Beijing INFITFUN Technology Co.Ltd,1,6.67
"Beijing Litchi Culture Media Co., Ltd.",1,6.86
"Beijing New Era Network Technology Co., Ltd.",1,4.21
"Beijing Omnicity Technology Co., Ltd.",1,3.75
"Beijing Skyline Interaction Technology Co., Ltd.",1,8.5
"Beijing Touch the heart interactive technology co., LTD",1,0
"Beijing Xinrun Technology Co.,Ltd",1,9.33
Bekho Team,1,7.78
BekkerDev Studio,3,8.07
Beldarak Games,2,8.13
Belka VR,1,8.33
Bellcat Game,5,6.06
BelleGames Ltd.,2,5
Belleal Games,1,8
Bellosoft,1,6.47
Bemami,1,10
Bemoworld Studios,1,10
Ben 'Yahtzee' Croshaw,1,9.4
Ben Allen,2,9.27
Ben Busby,1,10
Ben Lovegrove,1,2
Ben Strijbos,1,7.69
Benarom Games,1,2.5
Bence Sipka,1,10
Benjamin Lapid,1,0
Benjamin Mathis,1,10
Benjamin Outram,1,8.57
Benjamin Rivers Inc.,1,8.16
Benjamin Rommel Games,2,6.78
Benji Bananas,1,3.75
Benn Powell,1,10
Bennett Foddy,1,7.9
Berdochan,1,2.22
Bergie Games,1,8.75
Bernackels,1,7.5
BernhardM,1,7.87
BernhardP,1,0
Bernt Andreas Eide,1,6
Berserk Games,1,9.45
Berzerk Studio,2,9.19
Besedka,1,8.38
BeshevGames,3,4.52
Best Friend Games,1,9.17
Best Gaem Studio,1,6.12
BetaDwarf,2,8.16
Betamaximus-128,1,5.71
Betelgeuse Zero,1,6.74
Bethesda Softworks,13,8.06
Bethesda-Softworks,2,9.36
Better Games LLC,1,0
Betterburg,1,9.43
Bevan McKechnie,1,9.75
Beyond Technical,1,8.28
Bhomriska Studios,1,5
"BiNAREE, Inc.",1,7.5
Biart Company LLC,1,7.44
BicBoi Bangers,1,10
Bidaj,1,6.88
Bidoniera Games,1,8
"Bifrost Entertainment;DANGEN Entertainment;Gamera Game;INTRAGAMES CO., LTD.",1,8.93
Big Ant Studios,5,6.96
Big Ant Studios (Steam);Tru Blu Games,1,7.36
Big Cow Studios,1,9.74
Big Fat Alien,1,8.47
Big Fat Simulations Inc.,5,7.8
Big Fish Games,155,8.19
Big Fun Games,1,6.67
Big Galoot,1,10
Big Hat Games,1,7.25
Big Head Games Ltd.,1,2
Big Hit Games,1,8.89
Big Horn Studio,1,10
Big Kitty Games,1,8.92
Big Loop Studios,1,7.75
"Big Red Button Entertainment, Inc",1,10
Big Red Planet,2,7.97
Big Robot Ltd,2,8.03
Big Sandwich Games,1,8
"BigBox VR, Inc.",1,9.62
BigCode Games Pvt Ltd,1,0
BigGame,1,7.27
BigTapir Games,1,9.25
Bigben Interactive,20,4.94
Bigben Interactive;Plug In Digital,4,3.52
Bigbug Studio,1,4.34
Bigfingers,1,8.95
BigfootDS,1,7.78
Bigger Boat,1,5.56
Bigger Boat ,1,9.17
Bigmoon Entertainment,1,3.33
Bigmoon Entertainment;Deep Silver,1,6.23
Bigosaur,3,8.03
"Bigscreen, Inc.",1,8.85
Bigzur Games,2,6.27
Bilge Kaan,1,8.08
Bill Lazos,1,3.75
Bill Ricardi,1,10
Bill and Eli Productions,1,7.97
Billy Goat Entertainment Ltd,1,7.98
Binarie,1,8.57
Binary Cocoa,1,8
Binary Fortress Software,1,3.33
Binary Fusion,1,8.57
Binary Giants,1,2.5
Binary Jellyfish,1,10
Binary Soul,1,7.14
Binary Takeover,1,7.56
BinaryBox Studios,1,8.67
Binarystudio 54,2,6.25
BindleBot,1,7.56
Binji,1,9.12
Binogure Studio,1,8.05
BioDynamic Games,1,9
Biodrone Studios,1,7.88
Biome Collective,1,6.25
Bionic Pony,2,3.33
Bird Man Games,1,4.48
Birdshark! Games,1,6.92
Birdwall Games,1,8.75
Biscuit Play,1,0
BiscuitPlay,1,4.31
Bishop Armstrong,1,9.26
Bishop Games,1,8.91
Bison Kings Game Studios,1,4
BisquitPlay,2,3.16
Bit Bionic LLC,1,8.33
"Bit Blot, LLC",1,8.83
Bit Dragon,1,9.33
Bit Golem,1,7.14
Bit Juggler,1,5.12
"Bit Kid, Inc.",1,6.81
Bit Nurse,1,8.33
"Bit Planet Games, LLC",3,6.67
Bit Toys,1,10
Bit2Good Ug,1,5.83
BitBreak I/S,1,9.88
BitCutter Studios Inc.,1,10
"BitFinity, Sunken Treasure Games",1,9.63
"BitMonster, Inc.",2,7.05
BitService srl,1,6.67
BitSits Games,1,6
Bitbox Ltd.,4,5.76
Bitbox S.L.,1,6.59
Bitecore Ltd.,1,5.71
Biterkid,1,7.5
Bithell Games,4,8.96
Bitlock Studio,25,6.54
Bitporters LTD.,1,2.67
Bitten Toast Games Inc.,6,8.81
Bizengames,1,0
Bjarki Arge Andreasen,1,5
Bks,1,10
Black Alchemy Games,1,10
Black Banshee Studios,1,10
Black Cell,1,6.38
Black Cell OG,1,8.48
"Black Chicken Studios, inc.",2,6.96
Black Cloud Studios,1,2.76
Black Curtain Studio,1,2.54
Black Deck Crew,1,7.6
Black Diskette Studio,1,9.22
Black Dog ,1,6.89
Black Dragon Studio,1,8.75
Black Engine Games,1,10
Black Forest Games;THQ Nordic,1,6.97
Black Fox Entertainment;Starkom Entertainment,1,1.25
Black Fox Pavilion,1,5.15
Black Golem,1,3.68
Black House,1,8.57
Black Jacket Studios,1,6.43
Black Lime Studio,6,5.41
Black Maple Games,1,8.76
Black Mouse,1,8.18
Black Onyx Interactive,1,7.83
Black Pants Studio,3,9.08
Black Poodle Entertainment,2,8.33
Black Potion,1,8.75
Black Room Games,1,3.57
Black Sheep Games,1,5.16
Black Shell Media,20,8.09
Black Shell Media ,1,8.93
Black Side,3,5.62
Black Smerch,1,4
Black Snake Games,1,2.92
Black Snowflake Games,1,8.33
Black Tower Entertainment,2,8.12
Black Void Media,1,0
Black Water,1,10
BlackFoot Studios,1,5
BlackMoon Design ,1,5.51
BlackNoiseStudio,1,7.67
BlackRat,1,5.57
BlackSpot Entertainment,1,5.73
BlackTale Games,1,8.38
Blackbird Interactive,1,7.47
Blackjard Softworks,1,6.91
Blackpowder Games,1,8.18
Blackrose Industries,1,5.73
Blacksmith,1,0
Blacksword Games,1,7.39
Blackthorn Media Inc,1,4.59
"Blackthorn Media, Inc.",1,9.46
"Blackthorn Media, LLC",1,8.96
Blackturn Ltd,2,5.34
Blackwood Specter,1,4.5
Blagovest Penev,1,7.78
Blaiz Entertainment,2,4.05
"Blaiz Entertainment	",1,2.37
Blak Iron Studios,1,10
Blake Fix,1,9
Blake Garner,2,8.77
Blam! Games LLC,1,6.52
Blameless Games,1,8.42
Blank Name Games,1,10
BlankMediaGames,1,8.63
Blanket Fort Games,1,3.33
Blasted Science,1,10
Blaster,1,8.2
BlauwPrint,1,8.62
Blazar Games,1,3.89
Blaze Epic,11,6.85
Blaze Forward Games,1,5.83
Blaze Gamers,1,5.34
Blazewing,1,9.41
Blazing Bit Games,1,8
Blazing Fanfish,1,8.62
Blazing Griffin,4,5.36
Blazing Griffin Ltd.,1,8.59
Blazing Orb LLC,1,4.67
Blazing Planet Studio,2,9.03
Blazing Stick,1,8.75
Blazing Tree Studio,1,6.05
Bleeding Edge Studio,2,4.58
Blender Games,39,7.32
Blendo Games,5,8.38
Blet Studio!,1,6.67
BlewScreen,1,10
Blind Bird,1,5.77
Blind Mind Studios,2,8.2
Blind Raccoon Studio,1,6.67
Blind Recluse,2,4
Blind Sky Studios,1,9.49
Blind Squirrel Entertainment Inc.,1,8.28
Blindflug Studios AG,2,8.42
BlinkWorks Media,1,9.24
Blob Games,1,10
Blob Games Studio,1,4.47
Blob Group Ltd,1,0
Blob Lab,1,4
Block Interval,1,7.84
BlockTeam,1,3.57
BlockheadGames,2,7.14
Bloober Team SA,3,5.08
BloodMoon Games,1,4.17
Bloodline Games,1,9
Bloodwolf Studio,1,6.86
Bloody Forehead Entertainment,1,10
Bloody Pixel,1,7
BloodyStation,1,10
Blooming Buds Studio,1,7.71
Blossom Games,1,5.48
Blossomsoft,1,10
Blot Interactive,2,8.75
Blowfish Studios,2,6.6
Bludgeonsoft,1,8.75
Blue Blaze Gaming,1,9.09
Blue Bottle Games,1,9.02
Blue Brain Games,2,8.16
Blue Budgie Studios,1,4
Blue Comet Games,1,5.91
Blue Commands,1,6.67
Blue Drop Games,1,8
Blue Entropy Studios,6,6.3
Blue Gate;Plug In Digital,1,9.29
Blue Goji,2,5
Blue Horizon Studios Ltd,1,4.71
Blue Ice,1,8.57
Blue Isle Studios,3,8.09
Blue Label Studio,1,4.67
Blue Mana,2,8.31
Blue Manchu,1,8.63
Blue Newt Software,1,7.5
Blue Palm Studio,1,10
Blue Potion Games,1,6.62
Blue Sunset Games,4,6.52
Blue Technology Sp. z o.o.,2,7.27
Blue Volcano Studio,1,6.67
Blue Whale Games,6,4.45
Blue Wizard Digital,4,8.92
BlueGiant Interactive,2,2.53
BlueLine Games,5,6.97
BlueRichter,1,0
BlueTreeGames,2,7.33
Blue_Trigger,1,6
Bluebutton Games,1,8.07
Blueplant Entertainment,2,4.41
Blueprint Reality Inc.,1,8.89
Blueshift Media,3,8.89
Bluestrike,1,6.67
Bluish-Green Games Inc.,1,10
Blyts,1,8.86
Bmc Studio,9,7.2
Bob Corporation,1,7.45
Bob Games,1,10
Bobbates LLC.,1,10
Bobby Zeal,1,9.52
Bodin Concept,1,5
Boejunda LLC,1,10
Bogemic Games,2,9.57
Bohemia Interactive,16,6.73
Bohfam,1,9.33
Boidae Games,1,8.67
BolHut,1,10
Bolanzarts,1,5
Bold Pixel,1,8.57
Bolder Games,1,9.44
Boll AG,1,3.67
Bolt Virtual,1,6.25
Boltok Games,1,6.67
Bomb Shelter Games,1,3.14
Bon,1,5
Boncho Games,1,8.8
Bondo Games;Winning Streak Entertainment,1,5.97
Bongfish GmbH,1,4.48
BoninblueDesignLab,1,8.82
Bonjourcoco,1,10
Booblyc OU,1,4.29
Boobs Dev,1,7.81
Boogie Down Games llc,1,6.67
Boogygames Studios,12,5.06
Boogygames Studios ,1,4.29
BoomCat Studios,1,10
BoomTownGames,1,7.5
Boombox,1,10
Boomfire Games,1,9.44
Boomzap Entertainment,2,8.48
Booper Inc,1,7
Boosted Games,1,5
Bootsnake Games,1,8.12
Boozer Game Studios,1,7.5
Borazon Games LLC,1,10
Borealys Games,1,8.94
BoringGame,1,0
BoringKate,1,8.42
Boris Zapotocky,1,8.89
Borisoft,1,6.67
Born Ready Games,2,8.15
Borokai Studio,1,5
Borrowed Light Studios,1,9.57
Bosch Games,1,5
Boss Baddie,1,6.64
Boss Key Productions,1,5.82
Bossa Studios,6,7.69
BotBite Industries,1,10
Bottino.Games,1,7.14
BottleCube inc.,3,7.77
"Bottlenose Bits, LLC",1,6
Bouchard Industries,1,7.5
Boulder VR Studios,1,6
Boulder VR Studios;Boulder VR Studios - Boulder,1,3.33
"Boundless Dynamics, LLC",1,9.45
Bourbontank,1,9.65
Bowlcut Studios,1,9.07
BoxFrog Games,1,10
Boxel Games,1,9.13
Boxelware,1,8.89
Boxhead Games,1,7.5
BoyAndWitch Studio,1,8.95
Brace Yourself Games;Klei Entertainment,1,9.64
Brackish Games,1,9.19
Brad Smith,1,8.95
"Brahn Communications, Inc.",1,5
Brain Blinks,1,9.29
Brain Machine,1,10
Brain Seal Ltd,2,7.52
Brain and Nerd Ltd,1,6.38
Brain&Brain,1,6.45
BrainGoodGames,6,9.22
BrainStrainStudios,1,4.85
Brainbox Software,1,8.63
Braincells Productions Inc.,1,10
Brainchild,2,7.4
Brainduck,1,10
Brainseed Factory,1,8.75
Brainwashing Games,2,7.2
Brainy Studio LLC,1,8.32
Branch Games,1,10
Brando Pompili,1,5
Brandon Brizzi,4,6.31
Brandon Dominguez,1,4.54
Brandon J Hilde,1,10
Brandon Rabico,1,10
Brandon Serowski,1,7.5
Brantisky Interactive,1,10
BrashMonkey,1,7.91
BrashMonkey.com,1,7.5
Brave Little Studios,1,3.07
Brave Wolf Studio,1,7.5
Bravery Software,1,3.75
Brawsome,2,8.62
Breachgate,1,8.18
Bread Machine Games,1,8.39
Bread Vision Studios LLC.,2,7.16
Breading Games,2,10
Breakfall,3,9.32
Breaking Dimensions,1,7.98
Breakout,1,7.14
Brendan Wiltshire,1,10
Brentinitis,1,10
Brett Yeager,1,10
Bretwalda Games,1,7.14
Brewsterland Studios,8,5.31
Brian Cronin,1,7.9
Brian Fitzgerald,1,10
Brian Franco,1,8
Brian Guidarini,1,10
Brian Hockenmaier,1,10
Brian Lancaster;Laughing Coyote Software,1,9.06
Brian Macumber,2,7.58
Brian O'Keefe,1,10
Brigham Young University,3,6.68
Bright Onion Studios,1,9.62
Bright Phoenix Studio,1,2.5
Brighter3D Software Development Ltd.,1,5
Brightrock Games,1,8.4
"Brilliant Blue-G, LLC",1,9.41
Brilliant Game Studios,1,6.76
Brilliant Skies Ltd.,1,8.83
Brimo Studio;Sacred Walrus,3,5.98
Brimstone,1,9.35
Brimstone Brothers Inc.,1,10
BrineTeam,1,2.75
Brinemedia,2,8.37
Brisk Mobile Inc,1,5
Bristol Street Publishing,1,9.26
Brixton Dynamics Ltd,1,4.58
Broan Games,1,2.5
Brogames,1,6.39
Brogames;IceMakerZero,1,9.52
Broke Astronaut,1,10
Broken Arms Games Pty Ltd,2,6.93
Broken Code Games,1,0
Broken Dinosaur Studios,1,6.28
Broken Dream Studio,1,7.07
Broken Rules,2,6.88
Broken Vector,1,6.67
Broken Window Studios,1,6.27
"Broken Window Studios, LLC",1,3.12
BrokenMemoryGames,1,0
Bromio,1,9.13
Bromoco Games,1,9.58
Broomball Inc.,1,6.67
Brothers Flint,1,5
Brouillard,2,9.28
Browith,1,10
Brown Studios,1,8.62
Broxilia LTD,1,8.1
Brrrainz Incorporated,1,6.67
Brudingo Team,1,9.46
Bruno Freitas,1,9.54
Brushfire Games,2,8.93
Brutal Muse Studio,1,6.25
Brutal Studio,1,10
Brwarner Studios,1,8.67
Bryan Gale,1,9.66
Bryan Tabor,1,8.89
Bryson MacDuff,1,10
Bubble Head Games,1,8.18
Bubble Studios,1,10
Bubel Studio,1,1.88
Buce Studios LLC,3,5.28
BucketShop Software,1,6.67
Buckethead Entertainment,1,7.29
Budgie Games,1,0.12
BufoProject,2,5.61
Bug-meister production,1,3.71
Bugbyte Ltd.,2,6.66
Buk Games,1,10
BukGwak,1,10
Buka Entertainment,54,7.14
Buka Game Studio,1,7.28
BulatHard,2,5.56
Bulbware,1,8.98
BulkyPix,3,5.86
BulkyPix;Plug In Digital,1,2.22
Bulldog Interactive,1,7.81
Bulletproof Outlaws,1,7.69
Bullid Games,18,5.65
Bulls Bros,2,5.39
"Bully Innovation Group, Inc.",1,6.52
Bumfuzzled Gibbons,1,0
BumpkinBrothers,2,9.13
Bumpy Trail Games,1,7.5
Bungalo Bomb,1,10
Bunny on Caffeine LLC,1,7.5
Bunnycopter,1,8.68
Burak Dabak,2,7.65
Burakku,1,9.23
Burgee Games,1,8
Burgseiten Studios,1,3.75
Burian Media Enterprises,1,2.52
Burnin Ape,1,5.56
Burning Daylight Team,1,8.98
Burning Ice Games,1,7.83
Burning Nebula Studios,1,10
Burning Pick Entertainment,1,8
Burnout Game Ventures,1,10
Burp Mimic,1,5
Burrito Studio,1,8.18
Burst2Flame Entertainment,1,9.05
Business Mouse Studios,1,6.76
Business Tycoon,1,2.5
Busking Software,1,0
Butlerstyle Entertainment,1,7.65
Butterflyware,1,6.43
Butterscotch Shenanigans,2,9.11
Button Punch Games LLC,1,10
ButtonSoft,1,10
BySamb,1,9.13
Bypass Game Studios,1,5
"Byte-UP Co., ltd.",1,8.33
ByteErrsLots Games,1,0
ByteRockers' Games,2,7.28
Bytebin,1,5.83
Bytecrunch,1,10
Bytesprite,1,8.33
Byting Games,1,9.46
Bytro Labs GmbH,1,5.04
Byulbram Studio,1,6.6
C Prompt Games,1,9.51
C-DRIVE MEDIA ART,1,10
C.A.Withey,1,10
CAGE Studios,1,2.86
CAIKAI,1,10
"CAPCOM Co., Ltd.",8,8.5
"CAPCOM U.S.A., INC.",1,8.73
CASGames,3,5.53
CAT IN JAR GAMES,1,6.25
CATE,1,9.09
CBE Software s.r.o.,1,8.56
CBE software s.r.o.,1,8.78
CBL Industries,1,3.75
CCP,3,8.05
CD Jones,1,5.38
CD PROJEKT RED;1C-SoftClub,2,8.74
CDIS,3,7.24
CDP,2,6.7
CETVE LLC,1,8.33
"CFK Co., Ltd.",6,5.97
CG Creations,2,4.82
CG-Interactive,1,7.1
CGGAMES,2,7.17
CGPills,2,5
CGevo,1,5
CHARON,1,10
CHENJINDING,1,4.33
CHG,3,9.1
CHOU CHENG LU,1,9.56
CHUMBOSOFT LLC,1,9.78
CI Games,6,6.52
"CINEMAX, s.r.o.",7,7.27
CINEMUR,1,4.48
CITY CONNECTION,1,9.38
CJG Studio Ltd,1,8.95
CJWorks,1,7.78
CKS Tactical,1,8.46
CM Softworks,1,6.55
CM Softworks Inc.,1,6.19
COCOSOLA,1,8.57
COKE,1,8.75
"COLOPL, Inc.",4,9.1
"COR Entertainment, LLC",1,8.77
COWCAT,1,8.83
CP,1,10
CPSuperstore,1,10
CPsoft,3,2.82
CRAFT,1,4
CRAPPY ZOMBIE GAME STUDIO,1,6.84
CRASS Infotech,2,2.46
CREATIV GAME DEVELOPER LLC.,1,5.77
CRJ Games,1,10
CS Squared Games,1,5
CSA Software,1,10
CSF,1,10
"CSIS (CSI Studio Co.,Ltd.)",1,5
CSR-Studios,1,8.66
CWH Entertainment,1,8.37
CYBEXLAB,1,9.58
CYZR,1,0
Cabbibo,2,9
Cacti Council,1,8.15
Cadence Games,1,5.03
Cadenza Interactive,2,8.19
Cafe Shiba,1,8.55
Caffeine Overdose,1,10
Cagri Gecin,1,10
Cairn4,1,9.53
Caiysware,5,8.53
Cake Collective Games,1,5.47
CakeEaterGames,1,8.61
CakeNeq Games,1,10
Calaca studios ,1,10
Calebula Studios,1,10
Calenture Remedy Ltd,1,5.93
Calepin Studio,1,2
Caliburn Studio,1,7.67
CallThePolices,1,2.5
"Callipygian Games, LLC",1,6.29
Calvin Weibel,1,6.34
Calvino Noir Limited,1,6.44
Camel 101,1,4.5
Camel 101;WhisperGames,1,6.73
Camel101 LLC,1,2.26
Cameron Baxter,1,2.84
Cameron Ray,1,10
Camerron ScottSaxon Niewoehner,1,10
Camex Games,1,9
Camouflaj,1,7.76
Campfire Games,1,7.92
Campus ADN,2,5.92
Camshaft Software,1,8.38
Can of Soda Games,1,2.5
Canalside Studios,1,4.54
Candescent & Section,1,9.56
Candescent Games,1,7.98
Candlelight Studios,1,2.73
Candymakers,1,8.3
CangGu,1,10
Cankut Keskin,1,2.78
Cannibal Interactive,1,10
Cannon Fire Games LTD,1,2.5
Cantaloupe Kids,1,9.5
"Cantina Games and Entertainment, Inc.",1,3.44
Cantrell Solutions,1,10
Canu Arts,1,6.45
Canuck Play Inc.,1,6.36
CapPlay,2,6.17
Capcom,10,7.01
Capcom Co. Ltd,1,5.2
"Capcom U.S.A., Inc.",1,5.52
Cape of Games LLC,1,5.46
Capiproducts,2,7.5
Capitola VR,2,8.07
Caps Lock Solutions,1,5.46
Capsule Three,1,9.41
Capt McCay Soft,1,3.33
Capt. McCay Soft,1,0
Captain,1,10
Captain Fluffy,2,6.38
Captain Games,2,8.34
Capybara Games,4,8.35
CarVin Interactive,1,2.9
CarX Technologies,1,8.91
Caravel Games,3,8.86
Carbon Fiber Games,1,4.44
Carbon Games,2,7.1
Carbon Incubator,1,9.23
Carbon Studio,1,8.73
Cardboard Computer,1,8.29
Cardboard Keep,4,8.1
Cardinal Game Studio,2,5
Cargo Cult Gaming LLC,1,6.25
Carl Games,1,8.18
CarlMorganArt,1,8.12
Carlburton Llc,1,8.31
Carlo Monzini,1,5
Carlos,1,3.33
Carlos Coronado,1,7.09
Carlsen Games,1,9.34
Carnivore Games,1,10
Carpe Fulgur LLC,4,8.71
Carry Castle,1,10
Cartboard Games,1,8.7
Cartoon Network Games,2,8.66
CasGame,1,6.4
CasGames,8,4.11
Cascadia Games,2,6.41
Casey Labrack,1,10
CashcowGames,1,8.89
Casioqu,1,8.22
Casioqum,1,0
Cass Consulting Inc,2,10
"Castle Pixel, LLC.",1,7.79
Castle Production Services,1,7.6
Castle Steps LLC,1,8.4
CastleAbra Studios,1,8.33
Casual Arts,2,5
Casual Brothers,2,9.14
Casual Labs,1,9.86
Casual.US,10,3.7
CasualGames.nu,1,10
Casualogic,1,5.76
Cat Logic Games,1,10
Cat Nigiri,2,7.78
Catalope Games,1,8.33
Catapult Games,1,10
"Catch & Release, LLC",1,8.52
Catland,2,9.15
Catmoon Productions,1,10
Catness Game Studios,2,7.99
Catobyte Ltd,1,8.43
Cats Who Play,3,7.73
Catsmeat Studios,1,9.11
Catze,1,9.05
Causa Creations,1,9.59
Causal Bit Games Inc.;Hound Picked Games,1,8.07
Caustic Reality,1,8.58
CaveBoy36,1,10
CaveDave,1,6.67
Caveman Studio,1,8.62
Ceiba Software and Arts,1,5
CelLab,1,8.95
Celeritas Games,1,8.57
Celestial Games,1,2.31
Cellar Door Games,2,9.24
Cellbloc Studios,2,4.5
CelleC Games,2,6.74
Cellular Bits,1,10
Celsius Game Studios,1,6.4
CentVire,3,0.51
Centicerise Productions,1,8.19
Centipede Game Studios,1,8
Centre For Longitudinal Studies,1,2.35
Centrosphere Game,1,9.09
Cerdeira Guillaume,1,8.75
Cerebral Division,1,10
Cerevrum Inc. ,1,4
Cerulean Games,1,9
Cetus Lab,1,8.57
